0;71;0;0;0;0;0;0;0;0;0;0;0;0;71;71;1;0;0;0;0;0;0;
77;71;0;0;0;0;0;0;0;0;0;0;0;0;71;71;1;0;0;0;0;0;0;
254;54.875;0;0;0;0;0;0;-1.25;20.5;-3.125;0;0;0;53;53;1;13.25;7.5;14.5;0.25;0.25;0.25;
162;71;0;0;0;1000;1000;1000;0;0;0;0;0;0;71;17.75;0.25;0;0;0;0;0;0;
227;50.5;0;0;0;1000;0;1000;0;20.5;0;0;0;0;50.5;25.25;0.5;0;7.5;0;0;0.25;0;
246;51.75;0;0;0;0;0;1000;-1.25;20.5;0;0;0;0;51.333333333333336;38.5;0.75;13.25;7.5;0;0.25;0.25;0;
1249;54.875;0;0;0;1000;1000;1000;-1.25;20.5;-3.125;0;0;0;53;13.25;0.25;13.25;7.5;14.5;0.25;0.25;0.25;
1256;56.3125;0;0;0;1000;0;1000;-1.25;-1.4375;-3.125;0;-20.5;0;54;23.625;0.4375;13.25;10.375;14.5;0.25;0.1875;0.25;
1766;45.4765625;-8.03125;0;0;0;0;1000;1.5546875;-1.4375;-3.125;-8.03125;-20.5;0;51.25134264232008;46.5966796875;0.9091796875;22.9716796875;10.375;14.5;0.4716796875;0.1875;0.25;
1816;47.07421875;-8.03125;0;-6.375;0;0;0;1.5546875;-1.4375;-11.09765625;-8.03125;-20.5;-6.375;53.471178529754944;74.58463541666666;1.3948567708333335;22.9716796875;10.375;27.987955729166664;0.4716796875;0.1875;0.48567708333333337;
2259;47.07421875;-8.03125;0;-6.375;1000;1000;1000;1.5546875;-1.4375;-11.09765625;-8.03125;-20.5;-6.375;53.471178529754944;18.646158854166664;0.34871419270833337;22.9716796875;10.375;27.987955729166664;0.4716796875;0.1875;0.48567708333333337;
2276;52.755859375;-8.03125;-6.6875;-6.375;1000;0;1000;1.5546875;8.130859375;-11.09765625;-8.03125;-5.25;-6.375;50.13570159857903;34.45605468749999;0.687255859375;22.9716796875;15.809895833333329;27.987955729166664;0.4716796875;0.33854166666666674;0.48567708333333337;
3276;52.755859375;-8.03125;-6.6875;-6.375;2000;1000;2000;1.5546875;8.130859375;-11.09765625;-8.03125;-5.25;-6.375;50.13570159857903;8.614013671874998;0.17181396484375;22.9716796875;15.809895833333329;27.987955729166664;0.4716796875;0.33854166666666674;0.48567708333333337;
