1;97;0;0;0;0;0;0;0;0;97;97;1;0;0;0;0;
77;97;0;0;0;0;0;0;0;0;97;97;1;0;0;0;0;
262;81;0;0;0;0;0;16;0;0;90.6;113.25;1.25;0;16.25;0;0.25;
411;65;0;0;0;0;16;16;0;0;81.8;127.8125;1.5625;14.5625;16.25;0.3125;0.25;
852;65;0;0;1000;1000;16;16;0;0;81.79999999999998;42.604166666666664;0.5208333333333334;14.5625;16.25;0.3125;0.25;
931;65;0;0;0;1000;16;16;0;0;78.02857142857141;56.89583333333333;0.7291666666666667;14.291666666666664;16.25;0.20833333333333337;0.25;
1315;69.78125;0;5.375;0;0;16;16.59375;0;5.375;73.79452054794521;84.171875;1.140625;14.291666666666664;27.276041666666664;0.20833333333333337;0.41145833333333337;
1447;55.890625;0;5.375;0;0;29.890625;16.59375;0;5.375;68.86179664363279;90.82942708333334;1.3190104166666665;6.657552083333336;27.276041666666664;0.17838541666666663;0.41145833333333337;
1902;55.890625;0;5.375;1000;1000;29.890625;16.59375;0;5.375;68.86179664363279;30.276475694444446;0.43967013888888884;6.657552083333336;27.276041666666664;0.17838541666666663;0.41145833333333337;
1963;56.2265625;0.3359375;5.375;0;1000;29.890625;16.59375;0.3359375;5.375;63.54816959353932;45.2529025607639;0.7121039496527777;14.97642686631945;27.276041666666664;0.27243381076388884;0.41145833333333337;
2330;57.8759765625;0.3359375;0.69921875;0;0;29.890625;15.6435546875;0.3359375;6.07421875;62.21933347807208;69.96636962890625;1.12451171875;14.97642686631945;24.713467068142357;0.27243381076388884;0.41240776909722243;
2479;57.05126953125;0;0.69921875;0;0;30.71533203125;15.6435546875;0.3359375;6.07421875;61.805491899760604;73.71047634548611;1.1926201714409723;3.7441067165798643;24.713467068142357;0.06810845269097232;0.41240776909722243;
2918;57.05126953125;0;0.69921875;1000;1000;30.71533203125;15.6435546875;0.3359375;6.07421875;61.805491899760604;24.570158781828706;0.39754005714699076;3.7441067165798643;24.713467068142357;0.06810845269097232;0.41240776909722243;
2993;52.768310546875;-4.282958984375;0.69921875;0;1000;30.71533203125;15.6435546875;-3.947021484375;6.07421875;56.76956406065072;36.62893916942456;0.6452214276349104;12.058780387595853;24.713467068142357;0.24768137048791972;0.41240776909722243;
3342;50.50048828125;-4.282958984375;-0.158447265625;0;0;30.71533203125;17.7529296875;-3.947021484375;5.915771484375;56.61938593290173;58.38151221805151;1.0311223136054148;12.058780387595853;21.752573048626942;0.24768137048791972;0.3859008859705042;
3512;48.92741394042969;0;-0.158447265625;0;0;32.28840637207031;17.7529296875;-3.947021484375;5.915771484375;55.32061443363951;67.74216619906605;1.2245374873832422;9.360653981014536;21.752573048626942;0.19341517377782758;0.3859008859705042;
3926;48.92741394042969;0;-0.158447265625;1000;1000;32.28840637207031;17.7529296875;-3.947021484375;5.915771484375;55.32061443363951;22.58072206635535;0.4081791624610807;9.360653981014536;21.752573048626942;0.19341517377782758;0.3859008859705042;
