1;100;0;0;0;0;0;0;0;0;0;0;0;0;100;100;1;0;0;0;0;0;0;
76;100;0;0;0;0;0;0;0;0;0;0;0;0;100;100;1;0;0;0;0;0;0;
161;100;0;0;0;1000;1000;1000;0;0;0;0;0;0;100;25;0.25;0;0;0;0;0;0;
246;60.5;0;0;0;1000;1000;0;0;0;39.5;0;0;0;60.5;30.25;0.5;0;0;5.25;0;0;0.25;
261;50.75;0;0;0;0;1000;0;9.75;0;39.5;0;0;0;54;40.5;0.75;10.25;0;5.25;0.25;0;0.25;
971;20.0625;0;-47.5;0;0;0;0;9.75;-16.8125;39.5;0;-47.5;0;44.31578947368421;52.625;1.1875;10.25;12.125;5.25;0.25;0.4375;0.25;
1256;20.0625;0;-47.5;0;1000;1000;1000;9.75;-16.8125;39.5;0;-47.5;0;44.31578947368421;13.15625;0.296875;10.25;12.125;5.25;0.25;0.4375;0.25;
1273;37.625;0;-47.5;0;1000;1000;0;9.75;-16.8125;-17.5625;0;-47.5;-39.5;43.796407185628745;28.5703125;0.65234375;10.25;12.125;15.4140625;0.25;0.4375;0.35546875;
1316;31.59375;-3.5625;-47.5;0;0;1000;0;12.21875;-16.8125;-17.5625;-3.5625;-47.5;-39.5;45.79926672777268;48.7958984375;1.0654296875;20.2255859375;12.125;15.4140625;0.4130859375;0.4375;0.35546875;
1987;41.20703125;-3.5625;0;0;0;0;0;12.21875;-26.42578125;-17.5625;-3.5625;-47.5;-39.5;44.45128291128626;64.712646484375;1.455810546875;20.2255859375;15.916748046875;15.4140625;0.4130859375;0.390380859375;0.35546875;
2277;42.92431640625;-3.5625;0;0;0;0;0;12.21875;-26.42578125;37.78271484375;-3.5625;-47.5;17.5625;44.49758218888418;81.34533182779947;1.8280843098958335;20.2255859375;15.916748046875;16.632685343424477;0.4130859375;0.390380859375;0.37227376302083337;
2286;42.92431640625;-3.5625;0;0;1000;1000;1000;12.21875;-26.42578125;37.78271484375;-3.5625;-47.5;17.5625;44.49758218888418;20.336332956949867;0.45702107747395837;20.2255859375;15.916748046875;16.632685343424477;0.4130859375;0.390380859375;0.37227376302083337;
2330;41.641845703125;-1.282470703125;0;0;0;1000;1000;12.21875;-26.42578125;37.78271484375;-4.844970703125;-47.5;17.5625;43.440769836801714;33.16333611806233;0.763415018717448;12.827003161112465;15.916748046875;16.632685343424477;0.3063939412434896;0.390380859375;0.37227376302083337;
3006;38.3350830078125;-1.282470703125;-3.947998046875;0;0;0;1000;12.21875;-27.0670166015625;37.78271484375;-4.844970703125;-51.447998046875;17.5625;43.41786384216564;46.384777704874665;1.068333943684896;12.827003161112465;13.221441586812333;16.632685343424477;0.3063939412434896;0.304918924967448;0.37227376302083337;
3287;40.881378173828125;-1.282470703125;-3.947998046875;0;0;0;0;12.21875;-27.0670166015625;35.236419677734375;-4.844970703125;-51.447998046875;17.5625;43.885449053358265;62.47179505560131;1.4235195583767362;12.827003161112465;13.221441586812333;16.087017350726654;0.3063939412434896;0.304918924967448;0.3551856146918403;
3305;40.881378173828125;-1.282470703125;-3.947998046875;0;1000;1000;1000;12.21875;-27.0670166015625;35.236419677734375;-4.844970703125;-51.447998046875;17.5625;43.885449053358265;15.617948763900328;0.35587988959418404;12.827003161112465;13.221441586812333;16.087017350726654;0.3063939412434896;0.304918924967448;0.3551856146918403;
3359;40.13127136230469;-0.7501068115234375;-3.947998046875;0;0;1000;1000;12.21875;-27.0670166015625;35.236419677734375;-5.5950775146484375;-51.447998046875;17.5625;42.28511872998673;28.668599180049362;0.6779831780327689;13.050650416149033;13.221441586812333;16.087017350726654;0.32210328843858493;0.304918924967448;0.3551856146918403;
4022;43.703468322753906;-0.7501068115234375;3.1971435546875;0;0;0;1000;12.21875;-27.44207000732422;35.236419677734375;-5.5950775146484375;-48.2508544921875;17.5625;43.48592906204358;46.24615998952477;1.0634741165019845;13.050650416149033;17.5775608094754;16.087017350726654;0.32210328843858493;0.3854909384692158;0.3551856146918403;
4297;44.39109134674072;-0.7501068115234375;3.1971435546875;0;0;0;0;12.21875;-27.44207000732422;34.54879665374756;-5.5950775146484375;-48.2508544921875;17.5625;44.279681350782596;63.69156016195537;1.4383924684866707;13.050650416149033;17.5775608094754;17.445400172430602;0.32210328843858493;0.3854909384692158;0.37491835198468637;
4321;44.39109134674072;-0.7501068115234375;3.1971435546875;0;1000;1000;1000;12.21875;-27.44207000732422;34.54879665374756;-5.5950775146484375;-48.2508544921875;17.5625;44.279681350782596;15.922890040488843;0.35959811712166767;13.050650416149033;17.5775608094754;17.445400172430602;0.32210328843858493;0.3854909384692158;0.37491835198468637;
4362;42.97850501537323;-1.1518006324768066;3.1971435546875;0;0;1000;1000;12.479535698890686;-27.44207000732422;34.54879665374756;-6.746878147125244;-48.2508544921875;17.5625;42.07942160814732;32.36108548499867;0.7690477731930847;16.43819544450983;17.5775608094754;17.445400172430602;0.40944965607141715;0.3854909384692158;0.37491835198468637;
5049;46.14040690660477;-1.1518006324768066;0.15628480911254883;0;0;0;1000;12.479535698890686;-30.447687089443207;34.54879665374756;-6.746878147125244;-48.09456968307495;17.5625;43.57688917674724;51.160796925572114;1.1740350881418968;16.43819544450983;18.799711440573446;17.445400172430602;0.40944965607141715;0.4049873149488119;0.37491835198468637;
