23991;11.247528076171875;0.000823974609375;0;1500;24000;-0.5928955078125;0;-8.345367431640625;0;
25502;11.247528076171875;0.000823974609375;0;3000;25500;-0.5928955078125;0;-8.345367431640625;0;
25525;11.248764038085938;0.0012359619140625;0;0;25500;-0.5928955078125;0;-8.344131469726562;0;
25610;11.248764038085938;0;0;0;25500;-0.5928955078125;0;-8.344131469726562;0;
27013;11.248764038085938;0;0;1500;27000;-0.5928955078125;0;-8.344131469726562;0;
28527;11.248764038085938;0;0;3000;28500;-0.5928955078125;0;-8.344131469726562;0;
28549;11.249073028564453;0.000308990478515625;0;0;28500;-0.5928955078125;0;-8.343822479248047;0;
30036;11.249073028564453;0.000308990478515625;0;1500;30000;-0.5928955078125;0;-8.343822479248047;0;
30140;11.249536514282227;0;0;0;30000;-0.5933589935302734;0;-8.343822479248047;0;
31547;11.249536514282227;0;0;1500;31500;-0.5933589935302734;0;-8.343822479248047;0;
31577;11.24965238571167;0.00011587142944335938;0;0;31500;-0.5933589935302734;0;-8.343706607818604;0;
33062;11.24965238571167;0.00011587142944335938;0;1500;33000;-0.5933589935302734;0;-8.343706607818604;0;
34571;11.24965238571167;0.00011587142944335938;0;3000;34500;-0.5933589935302734;0;-8.343706607818604;0;
34594;11.249826192855835;0.00017380714416503906;0;0;34500;-0.5933589935302734;0;-8.343532800674438;0;
34668;11.249826192855835;0;0;0;34500;-0.5933589935302734;0;-8.343532800674438;0;
36082;11.249826192855835;0;0;1500;36000;-0.5933589935302734;0;-8.343532800674438;0;
37591;11.249826192855835;0;0;3000;37500;-0.5933589935302734;0;-8.343532800674438;0;
37613;11.249913096427917;0.00008690357208251953;0;0;37500;-0.5933589935302734;0;-8.343445897102356;0;
39101;11.249913096427917;0.00008690357208251953;0;1500;39000;-0.5933589935302734;0;-8.343445897102356;0;
39208;11.249956548213959;0;0;0;39000;-0.5934024453163147;0;-8.343445897102356;0;
40611;11.249956548213959;0;0;1500;40500;-0.5934024453163147;0;-8.343445897102356;0;
40634;11.24997827410698;0.000021725893020629883;0;0;40500;-0.5934024453163147;0;-8.343424171209335;0;
42135;11.24997827410698;0.000021725893020629883;0;1500;42000;-0.5934024453163147;0;-8.343424171209335;0;
43659;11.24997827410698;0.000021725893020629883;0;3000;43500;-0.5934024453163147;0;-8.343424171209335;0;
43681;11.24998913705349;0.000010862946510314941;0;0;43500;-0.5934024453163147;0;-8.343413308262825;0;
43769;11.24998913705349;0;0;0;43500;-0.5934024453163147;0;-8.343413308262825;0;
45170;11.24998913705349;0;0;1500;45000;-0.5934024453163147;0;-8.343413308262825;0;
46680;11.24998913705349;0;0;3000;46500;-0.5934024453163147;0;-8.343413308262825;0;
46702;11.249994568526745;0.000005431473255157471;0;0;46500;-0.5934024453163147;0;-8.34340787678957;0;
48192;11.249994568526745;0.000005431473255157471;0;1500;48000;-0.5934024453163147;0;-8.34340787678957;0;
48329;11.249997284263372;0;0;0;48000;-0.5934051610529423;0;-8.34340787678957;0;
49706;11.249997284263372;0;0;1500;49500;-0.5934051610529423;0;-8.34340787678957;0;
49727;11.24999796319753;6.789341568946838e-7;0;0;49500;-0.5934051610529423;0;-8.343407197855413;0;
51216;11.24999796319753;6.789341568946838e-7;0;1500;51000;-0.5934051610529423;0;-8.343407197855413;0;
52726;11.24999796319753;6.789341568946838e-7;0;3000;52500;-0.5934051610529423;0;-8.343407197855413;0;
52776;11.249998981598765;0.0000010184012353420258;0;0;52500;-0.5934051610529423;0;-8.343406179454178;0;
52861;11.249998981598765;0;0;0;52500;-0.5934051610529423;0;-8.343406179454178;0;
54237;11.249998981598765;0;0;1500;54000;-0.5934051610529423;0;-8.343406179454178;0;
55743;11.249998981598765;0;0;3000;55500;-0.5934051610529423;0;-8.343406179454178;0;
55764;11.249999490799382;5.092006176710129e-7;0;0;55500;-0.5934051610529423;0;-8.34340567025356;0;
57258;11.249999490799382;5.092006176710129e-7;0;1500;57000;-0.5934051610529423;0;-8.34340567025356;0;
57391;11.249999745399691;0;0;0;57000;-0.5934054156532511;0;-8.34340567025356;0;
58768;11.249999745399691;0;0;1500;58500;-0.5934054156532511;0;-8.34340567025356;0;
58789;11.249999809049768;6.365007720887661e-8;0;0;58500;-0.5934054156532511;0;-8.343405606603483;0;
60278;11.249999809049768;6.365007720887661e-8;0;1500;60000;-0.5934054156532511;0;-8.343405606603483;0;
61837;11.249999809049768;6.365007720887661e-8;0;3000;61500;-0.5934054156532511;0;-8.343405606603483;0;
61855;11.249999904524884;9.547511581331491e-8;0;0;61500;-0.5934054156532511;0;-8.343405511128367;0;
61929;11.249999904524884;0;0;0;61500;-0.5934054156532511;0;-8.343405511128367;0;
63395;11.249999904524884;0;0;1500;63000;-0.5934054156532511;0;-8.343405511128367;0;
64903;11.249999904524884;0;0;3000;64500;-0.5934054156532511;0;-8.343405511128367;0;
64924;18.781249940328053;7.531250035803168;0;0;64500;-0.5934054156532511;0;-0.8121554753251985;0;
66411;18.781249940328053;7.531250035803168;0;1500;66000;-0.5934054156532511;0;-0.8121554753251985;0;
66458;24.983398398340285;0;0;0;66000;-6.795553873665483;0;-0.8121554753251985;0;
67922;24.983398398340285;0;0;1500;67500;-6.795553873665483;0;-0.8121554753251985;0;
67942;29.102539036020573;4.119140637680289;0;0;67500;-6.795553873665483;0;3.3069851623550903;0;
69431;29.102539036020573;4.119140637680289;0;1500;69000;-6.795553873665483;0;3.3069851623550903;0;
70942;29.102539036020573;4.119140637680289;0;3000;70500;-6.795553873665483;0;3.3069851623550903;0;
70969;32.40846250628521;3.305923470264638;0;0;70500;-6.795553873665483;0;6.612908632619728;0;
70994;32.40846250628521;0;0;0;70500;-6.795553873665483;0;6.612908632619728;0;
72451;32.40846250628521;0;0;1500;72000;-6.795553873665483;0;6.612908632619728;0;
73962;32.40846250628521;0;0;3000;73500;-6.795553873665483;0;6.612908632619728;0;
73983;34.59501646668952;2.1865539604043143;0;0;73500;-6.795553873665483;0;8.799462593024042;0;
75486;34.59501646668952;2.1865539604043143;0;1500;75000;-6.795553873665483;0;8.799462593024042;0;
75532;36.33233045636297;0;0;0;75000;-8.53286786333894;0;8.799462593024042;0;
77008;36.33233045636297;0;0;1500;76500;-8.53286786333894;0;8.799462593024042;0;
77049;37.479504817230634;1.1471743608676697;0;0;76500;-8.53286786333894;0;9.946636953891712;0;
78518;37.479504817230634;1.1471743608676697;0;1500;78000;-8.53286786333894;0;9.946636953891712;0;
80028;37.479504817230634;1.1471743608676697;0;3000;79500;-8.53286786333894;0;9.946636953891712;0;
80068;38.38730251705902;0.9077976998283859;0;0;79500;-8.53286786333894;0;10.854434653720098;0;
80133;38.38730251705902;0;0;0;79500;-8.53286786333894;0;10.854434653720098;0;
81537;38.38730251705902;0;0;1500;81000;-8.53286786333894;0;10.854434653720098;0;
83049;38.38730251705902;0;0;3000;82500;-8.53286786333894;0;10.854434653720098;0;
83070;38.99424814975965;0.6069456327006328;0;0;82500;-8.53286786333894;0;11.46138028642073;0;
84559;38.99424814975965;0.6069456327006328;0;1500;84000;-8.53286786333894;0;11.46138028642073;0;
84660;39.46774750200393;0;0;0;84000;-9.006367215583225;0;11.46138028642073;0;
86069;39.46774750200393;0;0;1500;85500;-9.006367215583225;0;11.46138028642073;0;
86091;39.783395890297925;0.3156483882940009;0;0;85500;-9.006367215583225;0;11.777028674714732;0;
87579;39.783395890297925;0.3156483882940009;0;1500;87000;-9.006367215583225;0;11.777028674714732;0;
89087;39.783395890297925;0.3156483882940009;0;3000;88500;-9.006367215583225;0;11.777028674714732;0;
89109;40.02832681608757;0.24493092578963882;0;0;88500;-9.006367215583225;0;12.02195960050437;0;
89190;40.02832681608757;0;0;0;88500;-9.006367215583222;0;12.02195960050437;0;
90597;40.02832681608757;0;0;1500;90000;-9.006367215583222;0;12.02195960050437;0;
92111;40.02832681608757;0;0;3000;91500;-9.006367215583222;0;12.02195960050437;0;
92132;40.191422207112325;0.16309539102475412;0;0;91500;-9.006367215583222;0;12.185054991529125;0;
93619;40.191422207112325;0.16309539102475412;0;1500;93000;-9.006367215583222;0;12.185054991529125;0;
93720;39.37034106176354;0;0;0;93000;-8.185286070234437;0;12.185054991529125;0;
95130;39.37034106176354;0;0;1500;94500;-8.185286070234437;0;12.185054991529125;0;
95151;38.521283889137365;-0.8490571726261713;0;0;94500;-8.185286070234437;0;11.335997818902953;0;
96646;38.521283889137365;-0.8490571726261713;0;1500;96000;-8.185286070234437;0;11.335997818902953;0;
98159;38.521283889137365;-0.8490571726261713;0;3000;97500;-8.185286070234437;0;11.335997818902953;0;
98181;38.439572154094066;-0.08171173504329943;0;0;97500;-8.185286070234437;0;11.254286083859654;0;
98248;38.439572154094066;0;0;0;97500;-8.185286070234437;0;11.254286083859654;0;
99668;38.439572154094066;0;0;1500;99000;-8.185286070234437;0;11.254286083859654;0;
101180;38.439572154094066;0;0;3000;100500;-8.185286070234437;0;11.254286083859654;0;
101220;38.64169137433022;0.20211922023615614;0;0;100500;-8.185286070234437;0;11.45640530409581;0;
102706;38.64169137433022;0.20211922023615614;0;1500;102000;-8.185286070234437;0;11.45640530409581;0;
102771;38.93165505330576;0;0;0;102000;-8.475249749209976;0;11.45640530409581;0;
104216;38.93165505330576;0;0;1500;103500;-8.475249749209976;0;11.45640530409581;0;
104238;39.120046755025896;0.18839170172013553;0;0;103500;-8.475249749209976;0;11.644797005815946;0;
105729;39.120046755025896;0.18839170172013553;0;1500;105000;-8.475249749209976;0;11.644797005815946;0;
107243;39.120046755025896;0.18839170172013553;0;3000;106500;-8.475249749209976;0;11.644797005815946;0;
107316;39.387655330079504;0.26760857505360747;0;0;106500;-8.475249749209976;0;11.912405580869553;0;
107350;39.387655330079504;0;0;0;106500;-8.475249749209976;0;11.912405580869553;0;
108785;39.387655330079504;0;0;1500;108000;-8.475249749209976;0;11.912405580869553;0;
110296;39.387655330079504;0;0;3000;109500;-8.475249749209976;0;11.912405580869553;0;
110318;39.638670663665295;0.25101533358579076;0;0;109500;-8.475249749209976;0;12.163420914455344;0;
111807;39.638670663665295;0.25101533358579076;0;1500;111000;-8.475249749209976;0;12.163420914455344;0;
111925;40.05226679982978;0;0;0;111000;-8.888845885374462;0;12.163420914455344;0;
113318;40.05226679982978;0;0;1500;112500;-8.888845885374462;0;12.163420914455344;0;
113334;40.05226679982978;0;0;0;112500;-8.888845885374462;0;12.163420914455344;0;
114827;40.05226679982978;0;0;1500;114000;-8.888845885374462;0;12.163420914455344;0;
116337;40.05226679982978;0;0;3000;115500;-8.888845885374462;0;12.163420914455344;0;
116359;40.24768256036355;0.19541576053376986;0;0;115500;-8.888845885374462;0;12.358836674989114;0;
116451;40.37272398507683;0;0;0;115500;-9.013887310087739;0;12.358836674989114;0;
117847;40.37272398507683;0;0;1500;117000;-9.013887310087739;0;12.358836674989114;0;
119359;40.37272398507683;0;0;3000;118500;-9.013887310087739;0;12.358836674989114;0;
119380;40.37272398507683;0;0;0;118500;-9.013887310087739;0;12.358836674989114;0;
120867;40.37272398507683;0;0;1500;120000;-9.013887310087739;0;12.358836674989114;0;
120978;40.531686632996326;0;0;0;120000;-9.172849958007234;0;12.358836674989114;0;
121190;44.76584331649816;0;0;0;0;-9.172849958007234;-4.234156683501837;12.358836674989114;0;
122377;44.76584331649816;0;0;1500;1500;-9.172849958007234;-4.234156683501837;12.358836674989114;0;
122398;42.648764974747245;-2.1170783417509185;0;0;1500;-9.172849958007234;-4.234156683501837;10.241758333238195;0;
122763;41.340716794067006;-2.1170783417509185;0;0;0;-9.172849958007234;-2.9261085028216023;10.241758333238195;0;
123887;41.340716794067006;-2.1170783417509185;0;1500;1500;-9.172849958007234;-2.9261085028216023;10.241758333238195;0;
123914;41.34105786155978;-2.1170783417509185;0.00034106749277640347;1500;0;-9.172849958007234;-2.9261085028216023;10.241758333238195;0.00034106749277640347;
124295;41.34105786155979;-2.1170783417509185;0;1500;0;-9.172849958007234;-2.926108502821606;10.241758333238195;0.00034106749277640347;
125397;41.34105786155979;-2.1170783417509185;0;3000;1500;-9.172849958007234;-2.926108502821606;10.241758333238195;0.00034106749277640347;
125419;42.0445272006092;0.7034693390494127;0;0;1500;-9.172849958007234;-2.926108502821606;10.945227672287608;0.00034106749277640347;
125504;42.13298086674028;0;0;0;1500;-9.261303624138318;-2.926108502821606;10.945227672287608;0.00034106749277640347;
125827;41.83310235523284;0;0;0;0;-9.261303624138318;-2.6262299913141582;10.945227672287608;0.00034106749277640347;
126907;41.83310235523284;0;0;1500;1500;-9.261303624138318;-2.6262299913141582;10.945227672287608;0.00034106749277640347;
126957;41.830857331493306;0;-0.0022450237395332806;1500;0;-9.261303624138318;-2.6262299913141582;10.945227672287608;-0.0019039562467568771;
127348;41.830857331493306;0;0;1500;0;-9.261303624138318;-2.6262299913141582;10.945227672287608;-0.0019039562467568771;
128417;41.830857331493306;0;0;3000;1500;-9.261303624138318;-2.6262299913141582;10.945227672287608;-0.0019039562467568771;
128445;42.04478629317047;0.21392896167716202;0;0;1500;-9.261303624138318;-2.6262299913141582;11.15915663396477;-0.0019039562467568771;
128875;41.986786467570155;0.21392896167716202;0;0;0;-9.261303624138318;-2.5682301657138424;11.15915663396477;-0.0019039562467568771;
129924;41.986786467570155;0.21392896167716202;0;1500;1500;-9.261303624138318;-2.5682301657138424;11.15915663396477;-0.0019039562467568771;
129950;41.9713026870215;0.21392896167716202;-0.015483780548652959;1500;0;-9.261303624138318;-2.5682301657138424;11.15915663396477;-0.017387736795409836;
130031;42.05690507134638;0;-0.015483780548652959;0;0;-9.346906008463193;-2.5682301657138424;11.15915663396477;-0.017387736795409836;
130437;42.01410387918394;0;0;0;0;-9.346906008463193;-2.5254289735514064;11.15915663396477;-0.017387736795409836;
131436;42.01410387918394;0;0;1500;1500;-9.346906008463193;-2.5254289735514064;11.15915663396477;-0.017387736795409836;
131457;42.03550447526516;0.021400596081218026;0;0;1500;-9.346906008463193;-2.5254289735514064;11.180557230045988;-0.017387736795409836;
131962;42.022634548858285;0.021400596081218026;0;0;0;-9.346906008463193;-2.512559047144535;11.180557230045988;-0.017387736795409836;
132951;42.022634548858285;0.021400596081218026;0;1500;1500;-9.346906008463193;-2.512559047144535;11.180557230045988;-0.017387736795409836;
132977;42.02348983107136;0.021400596081218026;0.0008552822130738491;1500;0;-9.346906008463193;-2.512559047144535;11.180557230045988;-0.016532454582335987;
133493;42.02370365162463;0.021400596081218026;0;1500;0;-9.346906008463193;-2.512772867697805;11.180557230045988;-0.016532454582335987;
134460;42.02370365162463;0.021400596081218026;0;3000;1500;-9.346906008463193;-2.512772867697805;11.180557230045988;-0.016532454582335987;
134554;42.05259137119678;0.02888771957215397;0;0;1500;-9.346906008463193;-2.512772867697805;11.209444949618142;-0.016532454582335987;
134583;42.05901997066498;0;0;0;1500;-9.353334607931387;-2.512772867697805;11.209444949618142;-0.016532454582335987;
135034;42.0479451300294;0;0;0;0;-9.353334607931387;-2.5016980270622255;11.209444949618142;-0.016532454582335987;
136018;42.0479451300294;0;0;1500;1500;-9.353334607931387;-2.5016980270622255;11.209444949618142;-0.016532454582335987;
136040;42.04792253970582;0;-0.000022590323567328596;1500;0;-9.353334607931387;-2.5016980270622255;11.209444949618142;-0.016555044905903316;
136562;42.04791689212493;0;0;1500;0;-9.353334607931387;-2.5016923794813337;11.209444949618142;-0.016555044905903316;
137576;42.04791689212493;0;0;3000;1500;-9.353334607931387;-2.5016923794813337;11.209444949618142;-0.016555044905903316;
137603;42.057598177709224;0.00968128558429271;0;0;1500;-9.353334607931387;-2.5016923794813337;11.219126235202435;-0.016555044905903316;
138102;42.055243490371;0.00968128558429271;0;0;0;-9.353334607931387;-2.499337692143108;11.219126235202435;-0.016555044905903316;
139086;42.055243490371;0.00968128558429271;0;1500;1500;-9.353334607931387;-2.499337692143108;11.219126235202435;-0.016555044905903316;
139114;42.058586883521876;0;0;0;1500;-9.356678001082265;-2.499337692143108;11.219126235202435;-0.016555044905903316;
139122;42.05797404115491;0;-0.0006128423669657934;0;0;-9.356678001082265;-2.499337692143108;11.219126235202435;-0.01716788727286911;
139630;42.05614913398773;0;0;0;0;-9.356678001082265;-2.4975127849759318;11.219126235202435;-0.01716788727286911;
140597;42.05614913398773;0;0;1500;1500;-9.356678001082265;-2.4975127849759318;11.219126235202435;-0.01716788727286911;
140674;42.05736800875481;0.0012188747670727196;0;0;1500;-9.356678001082265;-2.4975127849759318;11.220345109969507;-0.01716788727286911;
141175;42.056955136722486;0.0012188747670727196;0;0;0;-9.356678001082265;-2.497099912943611;11.220345109969507;-0.01716788727286911;
142147;42.056955136722486;0.0012188747670727196;0;1500;1500;-9.356678001082265;-2.497099912943611;11.220345109969507;-0.01716788727286911;
142173;42.057098397681166;0.0012188747670727196;0.00014326095868355537;1500;0;-9.356678001082265;-2.497099912943611;11.220345109969507;-0.017024626314185554;
142687;42.05719626220958;0.0012188747670727196;0;1500;0;-9.356678001082265;-2.4971977774720315;11.220345109969507;-0.017024626314185554;
143695;42.05719626220958;0.0012188747670727196;0;3000;1500;-9.356678001082265;-2.4971977774720315;11.220345109969507;-0.017024626314185554;
143711;42.05837419658628;0;0;0;1500;-9.357855935458964;-2.4971977774720315;11.220345109969507;-0.017024626314185554;
143720;42.05955213096298;0;0;0;1500;-9.357855935458964;-2.4971977774720315;11.221523044346206;-0.017024626314185554;
144216;42.05868180946675;0;0;0;0;-9.357855935458964;-2.496327455975809;11.221523044346206;-0.017024626314185554;
145205;42.05868180946675;0;0;1500;1500;-9.357855935458964;-2.496327455975809;11.221523044346206;-0.017024626314185554;
145231;42.058590783241314;0;-0.0000910262254372185;1500;0;-9.357855935458964;-2.496327455975809;11.221523044346206;-0.017115652539622772;
145748;42.05856802668496;0;0;1500;0;-9.357855935458964;-2.496304699419454;11.221523044346206;-0.017115652539622772;
146714;42.05856802668496;0;0;3000;1500;-9.357855935458964;-2.496304699419454;11.221523044346206;-0.017115652539622772;
146739;42.058404064529405;-0.0001639621555575843;0;0;1500;-9.357855935458964;-2.496304699419454;11.221359082190649;-0.017115652539622772;
147275;42.05855734638163;-0.0001639621555575843;0;0;0;-9.357855935458964;-2.4964579812716856;11.221359082190649;-0.017115652539622772;
148224;42.05855734638163;-0.0001639621555575843;0;1500;1500;-9.357855935458964;-2.4964579812716856;11.221359082190649;-0.017115652539622772;
148239;42.05873429600347;0;0;0;1500;-9.358032885080803;-2.4964579812716856;11.221359082190649;-0.017115652539622772;
148254;42.05879435848151;0;0.00006006247803469478;0;0;-9.358032885080803;-2.4964579812716856;11.221359082190649;-0.017055590061588077;
148800;42.058720899290094;0;0;0;0;-9.358032885080803;-2.496384522080273;11.221359082190649;-0.017055590061588077;
149734;42.058720899290094;0;0;1500;1500;-9.358032885080803;-2.496384522080273;11.221359082190649;-0.017055590061588077;
149758;42.05872759764678;0.000006698356688872309;0;0;1500;-9.358032885080803;-2.496384522080273;11.221365780547337;-0.017055590061588077;
150337;42.058740455824875;0.000006698356688872309;0;0;0;-9.358032885080803;-2.4963973802583688;11.221365780547337;-0.017055590061588077;
151249;42.058740455824875;0.000006698356688872309;0;1500;1500;-9.358032885080803;-2.4963973802583688;11.221365780547337;-0.017055590061588077;
151275;42.05875690245827;0.000006698356688872309;0.000016446633395617027;1500;0;-9.358032885080803;-2.4963973802583688;11.221365780547337;-0.01703914342819246;
151854;42.058766752205486;0.000006698356688872309;0;1500;0;-9.358032885080803;-2.496407230005584;11.221365780547337;-0.01703914342819246;
152762;42.058766752205486;0.000006698356688872309;0;3000;1500;-9.358032885080803;-2.496407230005584;11.221365780547337;-0.01703914342819246;
152773;42.05880634222554;0;0;0;1500;-9.358072475100855;-2.496407230005584;11.221365780547337;-0.01703914342819246;
152787;42.05884593224559;0;0;0;1500;-9.358072475100855;-2.496407230005584;11.221405370567389;-0.01703914342819246;
153381;42.05882039557511;0;0;0;0;-9.358072475100855;-2.496381693335106;11.221405370567389;-0.01703914342819246;
154270;42.05882039557511;0;0;1500;1500;-9.358072475100855;-2.496381693335106;11.221405370567389;-0.01703914342819246;
154323;42.05881694754498;0;-0.000003448030128083701;1500;0;-9.358072475100855;-2.496381693335106;11.221405370567389;-0.017042591458320544;
154913;42.05881608553745;0;0;1500;0;-9.358072475100855;-2.496380831327574;11.221405370567389;-0.017042591458320544;
155780;42.05881608553745;0;0;3000;1500;-9.358072475100855;-2.496380831327574;11.221405370567389;-0.017042591458320544;
155802;42.05880855311138;-0.000007532426064216224;0;0;1500;-9.358072475100855;-2.496380831327574;11.221397838141325;-0.017042591458320544;
156443;42.0588144581472;-0.000007532426064216224;0;0;0;-9.358072475100855;-2.496386736363391;11.221397838141325;-0.017042591458320544;
157290;42.0588144581472;-0.000007532426064216224;0;1500;1500;-9.358072475100855;-2.496386736363391;11.221397838141325;-0.017042591458320544;
157300;42.05882150569914;0;0;0;1500;-9.358079522652805;-2.496386736363391;11.221397838141325;-0.017042591458320544;
157320;42.05882373493524;0;0.0000022292360952747003;0;0;-9.358079522652805;-2.496386736363391;11.221397838141325;-0.01704036222222527;
157967;42.058820828014106;0;0;0;0;-9.358079522652805;-2.4963838294422622;11.221397838141325;-0.01704036222222527;
158797;42.058820828014106;0;0;1500;1500;-9.358079522652805;-2.4963838294422622;11.221397838141325;-0.01704036222222527;
158841;42.05882195358048;0.0000011255663778797498;0;0;1500;-9.358079522652805;-2.4963838294422622;11.221398963707703;-0.01704036222222527;
159493;42.058821722174606;0.0000011255663778797498;0;0;0;-9.358079522652805;-2.4963835980363918;11.221398963707703;-0.01704036222222527;
160302;42.058821722174606;0.0000011255663778797498;0;1500;1500;-9.358079522652805;-2.4963835980363918;11.221398963707703;-0.01704036222222527;
160328;42.05882198056435;0.0000011255663778797498;2.5838975048486645e-7;1500;0;-9.358079522652805;-2.4963835980363918;11.221398963707703;-0.017040103832474784;
161056;42.05882212945977;0.0000011255663778797498;0;1500;0;-9.358079522652805;-2.4963837469318158;11.221398963707703;-0.017040103832474784;
161811;42.05882212945977;0.0000011255663778797498;0;3000;1500;-9.358079522652805;-2.4963837469318158;11.221398963707703;-0.017040103832474784;
161827;42.05882324948721;0;0;0;1500;-9.358080642680246;-2.4963837469318158;11.221398963707703;-0.017040103832474784;
161835;42.05882436951465;0;0;0;1500;-9.358080642680246;-2.4963837469318158;11.221400083735144;-0.017040103832474784;
162582;42.05882355562726;0;0;0;0;-9.358080642680246;-2.496382933044419;11.221400083735144;-0.017040103832474784;
163320;42.05882355562726;0;0;1500;1500;-9.358080642680246;-2.496382933044419;11.221400083735144;-0.017040103832474784;
163356;42.05882341848972;0;-1.3713753332922352e-7;1500;0;-9.358080642680246;-2.496382933044419;11.221400083735144;-0.017040240970008114;
164113;42.058823441484726;0;0;1500;0;-9.358080642680246;-2.4963829560394224;11.221400083735144;-0.017040240970008114;
164829;42.058823441484726;0;0;3000;1500;-9.358080642680246;-2.4963829560394224;11.221400083735144;-0.017040240970008114;
164851;42.058823204055585;-2.3742913413116185e-7;0;0;1500;-9.358080642680246;-2.4963829560394224;11.22139984630601;-0.017040240970008114;
165742;42.05882330486263;-2.3742913413116185e-7;0;0;0;-9.358080642680246;-2.496383056846465;11.22139984630601;-0.017040240970008114;
166336;42.05882330486263;-2.3742913413116185e-7;0;1500;1500;-9.358080642680246;-2.496383056846465;11.22139984630601;-0.017040240970008114;
166350;42.05882347878075;0;0;0;1500;-9.35808081659837;-2.496383056846465;11.22139984630601;-0.017040240970008114;
166363;42.05882356818195;0;8.940119755607157e-8;0;0;-9.35808081659837;-2.496383056846465;11.22139984630601;-0.017040151568810558;
167262;42.0588235049947;0;0;0;0;-9.35808081659837;-2.496382993659214;11.22139984630601;-0.017040151568810558;
167844;42.0588235049947;0;0;1500;1500;-9.35808081659837;-2.496382993659214;11.22139984630601;-0.017040151568810558;
167869;42.05882349188772;-1.3106969731779827e-8;0;0;1500;-9.35808081659837;-2.496382993659214;11.22139983319904;-0.017040151568810558;
168791;42.05882348429171;-1.3106969731779827e-8;0;0;0;-9.35808081659837;-2.4963829860631996;11.22139983319904;-0.017040151568810558;
169356;42.05882348429171;-1.3106969731779827e-8;0;1500;1500;-9.35808081659837;-2.4963829860631996;11.22139983319904;-0.017040151568810558;
169381;42.05882349292749;-1.3106969731779827e-8;8.635787196453748e-9;1500;0;-9.35808081659837;-2.4963829860631996;11.22139983319904;-0.01704014293302336;
170319;42.058823494119736;-1.3106969731779827e-8;0;1500;0;-9.35808081659837;-2.4963829872554477;11.22139983319904;-0.01704014293302336;
170866;42.058823494119736;-1.3106969731779827e-8;0;3000;1500;-9.35808081659837;-2.4963829872554477;11.22139983319904;-0.01704014293302336;
170884;42.058823530454816;0;0;0;1500;-9.358080852933451;-2.4963829872554477;11.22139983319904;-0.01704014293302336;
170892;42.0588235667899;0;0;0;1500;-9.358080852933451;-2.4963829872554477;11.221399869534121;-0.01704014293302336;
171841;42.058823538186395;0;0;0;0;-9.358080852933451;-2.496382958651946;11.221399869534121;-0.01704014293302336;
172375;42.058823538186395;0;0;1500;1500;-9.358080852933451;-2.496382958651946;11.221399869534121;-0.01704014293302336;
172400;42.058823531035515;0;-7.1508807764075755e-9;1500;0;-9.358080852933451;-2.496382958651946;11.221399869534121;-0.017040150083904138;
173369;42.058823526434765;0;0;1500;0;-9.358080852933451;-2.496382954051196;11.221399869534121;-0.017040150083904138;
173885;42.058823526434765;0;0;3000;1500;-9.358080852933451;-2.496382954051196;11.221399869534121;-0.017040150083904138;
173912;42.05882352134876;-5.086000953724579e-9;0;0;1500;-9.358080852933451;-2.496382954051196;11.22139986444812;-0.017040150083904138;
