0;53;0;0;0;0;0;0;0;0;0;0;0;0;
69;53;0;0;0;0;0;0;0;0;0;0;0;0;
158;53;0;0;0;500;500;500;0;0;0;0;0;0;
211;51.5;0;0;0;500;0;500;0;1.5;0;0;0;0;
264;72.5;21;0;0;0;0;500;0;1.5;0;21;0;0;
713;72.5;21;0;0;500;500;1000;0;1.5;0;21;0;0;
746;62;21;-10.5;0;500;0;1000;0;1.5;0;21;-10.5;0;
837;64.875;0;-10.5;0;0;0;1000;-2.875;1.5;0;21;-10.5;0;
1200;71.9375;0;-10.5;0;0;0;0;-2.875;1.5;-7.0625;21;-10.5;0;
1221;71.9375;0;-10.5;0;500;500;500;-2.875;1.5;-7.0625;21;-10.5;0;
1273;71.9375;0;-10.5;0;500;500;0;-2.875;1.5;-7.0625;21;-10.5;0;
1733;71.9375;0;-10.5;0;1000;1000;500;-2.875;1.5;-7.0625;21;-10.5;0;
1749;60.171875;0;0;0;1000;0;500;-2.875;13.265625;-7.0625;21;-10.5;0;
1761;58.765625;-1.40625;0;0;0;0;500;-2.875;13.265625;-7.0625;19.59375;-10.5;0;
2246;58.765625;-1.40625;0;0;500;500;1000;-2.875;13.265625;-7.0625;19.59375;-10.5;0;
2274;59.46875;-1.40625;0.703125;0;500;0;1000;-2.875;13.265625;-7.0625;19.59375;-9.796875;0;
2375;59.8046875;0;0.703125;0;0;0;1000;-3.2109375;13.265625;-7.0625;19.59375;-9.796875;0;
2732;62.61328125;0;0.703125;0;0;0;0;-3.2109375;13.265625;-9.87109375;19.59375;-9.796875;0;
2752;62.61328125;0;0.703125;0;500;500;500;-3.2109375;13.265625;-9.87109375;19.59375;-9.796875;0;
2768;62.61328125;0;0.703125;0;500;500;0;-3.2109375;13.265625;-9.87109375;19.59375;-9.796875;0;
3264;62.61328125;0;0.703125;0;1000;1000;500;-3.2109375;13.265625;-9.87109375;19.59375;-9.796875;0;
3279;56.4609375;0;0;0;1000;0;500;-3.2109375;19.41796875;-9.87109375;19.59375;-9.796875;0;
3288;55.80078125;-0.66015625;0;0;0;0;500;-3.2109375;19.41796875;-9.87109375;18.93359375;-9.796875;0;
